id,experience,modality,Features,Feature selection,Feature number considered,Feature number selected,feature_type,feature_dim,dim_reduction
486,486.0.1 / Exp 2 Bior3.7 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.7 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.9 D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.9 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.9 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.9 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.9 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.9 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior4.4 D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior4.4 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior4.4 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior4.4 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior4.4 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior4.4 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior5.5 D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior5.5 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior5.5 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior5.5 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior5.5 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior5.5 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior6.8 D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior6.8 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior6.8 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior6.8 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior6.8 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior6.8 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 3 Bior1.1 Approx. Coefficient Fusion,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from Approximation of Coefficient Fusion Bior 1.1",features were selected from 13 candidates using a prior experiment on 12 individuals,36,36,handcrafted,medium,no
486,486.0.1 / Exp 3 Bior1.1 Coefficient Fusion,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from Detail Coefficient Fusion Bior 1.1",features were selected from 13 candidates using a prior experiment on 12 individuals,36,36,handcrafted,medium,no
486,486.0.1 / Exp 3 Bior1.3 Approx. Coefficient Fusion,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from Approximation of Coefficient Fusion Bior 1.3",features were selected from 13 candidates using a prior experiment on 12 individuals,36,36,handcrafted,medium,no
486,486.0.1 / Exp 3 Bior1.3 Coefficient Fusion,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from Detail Coefficient Fusion Bior 1.3",features were selected from 13 candidates using a prior experiment on 12 individuals,36,36,handcrafted,medium,no
486,Approx,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from Approximation of Coefficient Fusion",features were selected from 13 candidates using a prior experiment on 12 individuals,72,72,handcrafted,medium,no
486,Coef,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from Detail Coefficient Fusion",features were selected from 13 candidates using a prior experiment on 12 individuals,72,72,handcrafted,medium,no
382,382.0.1 HR CNN,PPG,"Statistical Features (mean, standard deviation, variance, coefficient of variance, range, coefficient of range, energy, power, root mean square, first quartile, second quartile or median, third quartile, maximum, skewness, interquartile range, coefficient of interquartile, mean absolute deviation, kurtosis, median absolute deviation, root sum of squares, and signal to noise ratio)",Implicit via training; no explicit selection mechanism,21,21,hybrid,medium,no
382,382.0.1 HR RNN,PPG,"Statistical Features (mean, standard deviation, variance, coefficient of variance, range, coefficient of range, energy, power, root mean square, first quartile, second quartile or median, third quartile, maximum, skewness, interquartile range, coefficient of interquartile, mean absolute deviation, kurtosis, median absolute deviation, root sum of squares, and signal to noise ratio)",Implicit via training; no explicit selection mechanism,21,21,hybrid,medium,no
382,382.0.1 HR CRNN,PPG,"Statistical Features (mean, standard deviation, variance, coefficient of variance, range, coefficient of range, energy, power, root mean square, first quartile, second quartile or median, third quartile, maximum, skewness, interquartile range, coefficient of interquartile, mean absolute deviation, kurtosis, median absolute deviation, root sum of squares, and signal to noise ratio)",Implicit via training; no explicit selection mechanism,21,21,hybrid,medium,no
382,382.0.1 HRB CNN,"PPG, microphone","Statistical Features (mean, standard deviation, variance, coefficient of variance, range, coefficient of range, energy, power, root mean square, first quartile, second quartile or median, third quartile, maximum, skewness, interquartile range, coefficient of interquartile, mean absolute deviation, kurtosis, median absolute deviation, root sum of squares, and signal to noise ratio) + spectral features  (Two-dimensional Mel-frequency cepstral coefficient features are transformed into one-dimensional features by condensing along the time axis using the average values)",Implicit via training; no explicit selection mechanism,21 + 40,61,hybrid,medium,no
382,382.0.1 HRB RNN,"PPG, microphone","Statistical Features (mean, standard deviation, variance, coefficient of variance, range, coefficient of range, energy, power, root mean square, first quartile, second quartile or median, third quartile, maximum, skewness, interquartile range, coefficient of interquartile, mean absolute deviation, kurtosis, median absolute deviation, root sum of squares, and signal to noise ratio) + spectral features  (Two-dimensional Mel-frequency cepstral coefficient features are transformed into one-dimensional features by condensing along the time axis using the average values)",Implicit via training; no explicit selection mechanism,21 + 40,61,hybrid,medium,no
382,382.0.1 HRB CRNN,"PPG, microphone","Statistical Features (mean, standard deviation, variance, coefficient of variance, range, coefficient of range, energy, power, root mean square, first quartile, second quartile or median, third quartile, maximum, skewness, interquartile range, coefficient of interquartile, mean absolute deviation, kurtosis, median absolute deviation, root sum of squares, and signal to noise ratio) + spectral features  (Two-dimensional Mel-frequency cepstral coefficient features are transformed into one-dimensional features by condensing along the time axis using the average values)",Implicit via training; no explicit selection mechanism,21 + 40,61,hybrid,medium,no
374,374.0.1,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,15 15 20 15,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,15 15 30 15,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,15 15 40 15,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,15 15 50 15,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,30 15 20 15,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,30 15 30 15,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,30 15 40 15,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,30 15 50 15,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,30 32 20 15,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,30 32 30 32,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,30 32 40 32,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
266,30 32 50 32,PPG,time series data (Automatic feature extraction via DL),Implicit via training; no explicit selection mechanism,NA,NA,deep,NA,no
